game_id,old_game_id,season,week,gameday,weekday,gametime,away_team,home_team,gamehour,is_main_slate
2010_06_BAL_NE,2010101702,2010,6,2010-10-17,Sunday,13:00,BAL,NE,13.0,True
2010_06_DET_NYG,2010101705,2010,6,2010-10-17,Sunday,13:00,DET,NYG,13.0,True
2010_06_ATL_PHI,2010101706,2010,6,2010-10-17,Sunday,13:00,ATL,PHI,13.0,True
2010_06_CLE_PIT,2010101703,2010,6,2010-10-17,Sunday,13:00,CLE,PIT,13.0,True
2010_06_SD_STL,2010101701,2010,6,2010-10-17,Sunday,13:00,LAC,LAR,13.0,True
2010_06_NO_TB,2010101708,2010,6,2010-10-17,Sunday,13:00,NO,TB,13.0,True
2010_06_NYJ_DEN,2010101709,2010,6,2010-10-17,Sunday,16:05,NYJ,DEN,16.0,True
2010_06_OAK_SF,2010101710,2010,6,2010-10-17,Sunday,16:05,LVR,SF,16.0,True
2010_06_DAL_MIN,2010101711,2010,6,2010-10-17,Sunday,16:15,DAL,MIN,16.0,True
2010_06_IND_WAS,2010101712,2010,6,2010-10-17,Sunday,20:20,IND,WAS,20.0,False
2010_06_TEN_JAX,2010101800,2010,6,2010-10-18,Monday,20:30,TEN,JAC,20.0,False
2010_07_CIN_ATL,2010102400,2010,7,2010-10-24,Sunday,13:00,CIN,ATL,13.0,True
2010_07_BUF_BAL,2010102402,2010,7,2010-10-24,Sunday,13:00,BUF,BAL,13.0,True
2010_07_SF_CAR,2010102406,2010,7,2010-10-24,Sunday,13:00,SF,CAR,13.0,True
2010_07_WAS_CHI,2010102405,2010,7,2010-10-24,Sunday,13:00,WAS,CHI,13.0,True
2010_07_JAX_KC,2010102403,2010,7,2010-10-24,Sunday,13:00,JAC,KC,13.0,True
2010_07_PIT_MIA,2010102401,2010,7,2010-10-24,Sunday,13:00,PIT,MIA,13.0,True
2010_07_CLE_NO,2010102404,2010,7,2010-10-24,Sunday,13:00,CLE,NO,13.0,True
2010_07_STL_TB,2010102407,2010,7,2010-10-24,Sunday,13:00,LAR,TB,13.0,True
2010_07_PHI_TEN,2010102408,2010,7,2010-10-24,Sunday,13:00,PHI,TEN,13.0,True
2010_07_ARI_SEA,2010102409,2010,7,2010-10-24,Sunday,16:05,ARI,SEA,16.0,True
2010_07_OAK_DEN,2010102411,2010,7,2010-10-24,Sunday,16:15,LVR,DEN,16.0,True
2010_07_NE_SD,2010102410,2010,7,2010-10-24,Sunday,16:15,NE,LAC,16.0,True
2010_07_MIN_GB,2010102412,2010,7,2010-10-24,Sunday,20:20,MIN,GB,20.0,False
2010_07_NYG_DAL,2010102500,2010,7,2010-10-25,Monday,20:30,NYG,DAL,20.0,False
2010_08_MIA_CIN,2010103102,2010,8,2010-10-31,Sunday,13:00,MIA,CIN,13.0,True
2010_08_JAX_DAL,2010103101,2010,8,2010-10-31,Sunday,13:00,JAC,DAL,13.0,True
2010_08_WAS_DET,2010103104,2010,8,2010-10-31,Sunday,13:00,WAS,DET,13.0,True
2010_08_BUF_KC,2010103103,2010,8,2010-10-31,Sunday,13:00,BUF,KC,13.0,True
2010_08_GB_NYJ,2010103106,2010,8,2010-10-31,Sunday,13:00,GB,NYJ,13.0,True
2010_08_DEN_SF,2010103100,2010,8,2010-10-31,Sunday,13:00,DEN,SF,13.0,True
2010_08_CAR_STL,2010103105,2010,8,2010-10-31,Sunday,13:00,CAR,LAR,13.0,True
2010_08_TEN_SD,2010103107,2010,8,2010-10-31,Sunday,16:05,TEN,LAC,16.0,True
2010_08_TB_ARI,2010103109,2010,8,2010-10-31,Sunday,16:15,TB,ARI,16.0,True
2010_08_MIN_NE,2010103108,2010,8,2010-10-31,Sunday,16:15,MIN,NE,16.0,True
2010_08_SEA_OAK,2010103110,2010,8,2010-10-31,Sunday,16:15,SEA,LVR,16.0,True
2010_08_PIT_NO,2010103111,2010,8,2010-10-31,Sunday,20:20,PIT,NO,20.0,False
2010_08_HOU_IND,2010110100,2010,8,2010-11-01,Monday,20:30,HOU,IND,20.0,False
2010_09_TB_ATL,2010110706,2010,9,2010-11-07,Sunday,13:00,TB,ATL,13.0,True
2010_09_MIA_BAL,2010110701,2010,9,2010-11-07,Sunday,13:00,MIA,BAL,13.0,True
2010_09_CHI_BUF,2010110704,2010,9,2010-11-07,Sunday,13:00,CHI,BUF,13.0,True
2010_09_NO_CAR,2010110707,2010,9,2010-11-07,Sunday,13:00,NO,CAR,13.0,True
2010_09_NE_CLE,2010110702,2010,9,2010-11-07,Sunday,13:00,NE,CLE,13.0,True
2010_09_NYJ_DET,2010110700,2010,9,2010-11-07,Sunday,13:00,NYJ,DET,13.0,True
2010_09_SD_HOU,2010110703,2010,9,2010-11-07,Sunday,13:00,LAC,HOU,13.0,True
2010_09_ARI_MIN,2010110705,2010,9,2010-11-07,Sunday,13:00,ARI,MIN,13.0,True
2010_09_NYG_SEA,2010110708,2010,9,2010-11-07,Sunday,16:05,NYG,SEA,16.0,True
2010_09_KC_OAK,2010110710,2010,9,2010-11-07,Sunday,16:15,KC,LVR,16.0,True
2010_09_IND_PHI,2010110709,2010,9,2010-11-07,Sunday,16:15,IND,PHI,16.0,True
2010_09_DAL_GB,2010110711,2010,9,2010-11-07,Sunday,20:20,DAL,GB,20.0,False
2010_09_PIT_CIN,2010110800,2010,9,2010-11-08,Monday,20:30,PIT,CIN,20.0,False
2010_10_BAL_ATL,2010111100,2010,10,2010-11-11,Thursday,20:20,BAL,ATL,20.0,False
2010_10_DET_BUF,2010111406,2010,10,2010-11-14,Sunday,13:00,DET,BUF,13.0,True
2010_10_MIN_CHI,2010111404,2010,10,2010-11-14,Sunday,13:00,MIN,CHI,13.0,True
2010_10_NYJ_CLE,2010111401,2010,10,2010-11-14,Sunday,13:00,NYJ,CLE,13.0,True
2010_10_CIN_IND,2010111402,2010,10,2010-11-14,Sunday,13:00,CIN,IND,13.0,True
2010_10_HOU_JAX,2010111403,2010,10,2010-11-14,Sunday,13:00,HOU,JAC,13.0,True
2010_10_TEN_MIA,2010111400,2010,10,2010-11-14,Sunday,13:00,TEN,MIA,13.0,True
2010_10_CAR_TB,2010111405,2010,10,2010-11-14,Sunday,13:00,CAR,TB,13.0,True
2010_10_KC_DEN,2010111407,2010,10,2010-11-14,Sunday,16:05,KC,DEN,16.0,True
2010_10_SEA_ARI,2010111409,2010,10,2010-11-14,Sunday,16:15,SEA,ARI,16.0,True
2010_10_DAL_NYG,2010111408,2010,10,2010-11-14,Sunday,16:15,DAL,NYG,16.0,True
2010_10_STL_SF,2010111410,2010,10,2010-11-14,Sunday,16:15,LAR,SF,16.0,True
2010_10_NE_PIT,2010111411,2010,10,2010-11-14,Sunday,20:20,NE,PIT,20.0,False
2010_10_PHI_WAS,2010111500,2010,10,2010-11-15,Monday,20:30,PHI,WAS,20.0,False
2010_11_CHI_MIA,2010111800,2010,11,2010-11-18,Thursday,20:20,CHI,MIA,20.0,False
2010_11_BAL_CAR,2010112100,2010,11,2010-11-21,Sunday,13:00,BAL,CAR,13.0,True
2010_11_BUF_CIN,2010112102,2010,11,2010-11-21,Sunday,13:00,BUF,CIN,13.0,True
2010_11_DET_DAL,2010112105,2010,11,2010-11-21,Sunday,13:00,DET,DAL,13.0,True
2010_11_CLE_JAX,2010112104,2010,11,2010-11-21,Sunday,13:00,CLE,JAC,13.0,True
2010_11_ARI_KC,2010112109,2010,11,2010-11-21,Sunday,13:00,ARI,KC,13.0,True
2010_11_GB_MIN,2010112106,2010,11,2010-11-21,Sunday,13:00,GB,MIN,13.0,True
2010_11_HOU_NYJ,2010112101,2010,11,2010-11-21,Sunday,13:00,HOU,NYJ,13.0,True
2010_11_OAK_PIT,2010112103,2010,11,2010-11-21,Sunday,13:00,LVR,PIT,13.0,True
2010_11_WAS_TEN,2010112108,2010,11,2010-11-21,Sunday,13:00,WAS,TEN,13.0,True
2010_11_SEA_NO,2010112107,2010,11,2010-11-21,Sunday,16:05,SEA,NO,16.0,True
2010_11_TB_SF,2010112111,2010,11,2010-11-21,Sunday,16:05,TB,SF,16.0,True
2010_11_ATL_STL,2010112110,2010,11,2010-11-21,Sunday,16:05,ATL,LAR,16.0,True
2010_11_IND_NE,2010112112,2010,11,2010-11-21,Sunday,16:15,IND,NE,16.0,True
2010_11_NYG_PHI,2010112113,2010,11,2010-11-21,Sunday,20:20,NYG,PHI,20.0,False
2010_11_DEN_SD,2010112200,2010,11,2010-11-22,Monday,20:30,DEN,LAC,20.0,False
2010_12_NE_DET,2010112500,2010,12,2010-11-25,Thursday,12:30,NE,DET,12.0,False
2010_12_NO_DAL,2010112501,2010,12,2010-11-25,Thursday,16:15,NO,DAL,16.0,False
2010_12_CIN_NYJ,2010112502,2010,12,2010-11-25,Thursday,20:20,CIN,NYJ,20.0,False
2010_12_GB_ATL,2010112805,2010,12,2010-11-28,Sunday,13:00,GB,ATL,13.0,True
2010_12_PIT_BUF,2010112801,2010,12,2010-11-28,Sunday,13:00,PIT,BUF,13.0,True
2010_12_CAR_CLE,2010112807,2010,12,2010-11-28,Sunday,13:00,CAR,CLE,13.0,True
2010_12_TEN_HOU,2010112802,2010,12,2010-11-28,Sunday,13:00,TEN,HOU,13.0,True
2010_12_JAX_NYG,2010112800,2010,12,2010-11-28,Sunday,13:00,JAC,NYG,13.0,True
2010_12_MIN_WAS,2010112803,2010,12,2010-11-28,Sunday,13:00,MIN,WAS,13.0,True
2010_12_MIA_OAK,2010112809,2010,12,2010-11-28,Sunday,16:05,MIA,LVR,16.0,True
2010_12_KC_SEA,2010112808,2010,12,2010-11-28,Sunday,16:05,KC,SEA,16.0,True
2010_12_TB_BAL,2010112806,2010,12,2010-11-28,Sunday,16:15,TB,BAL,16.0,True
2010_12_PHI_CHI,2010112804,2010,12,2010-11-28,Sunday,16:15,PHI,CHI,16.0,True
2010_12_STL_DEN,2010112810,2010,12,2010-11-28,Sunday,16:15,LAR,DEN,16.0,True
2010_12_SD_IND,2010112811,2010,12,2010-11-28,Sunday,20:20,LAC,IND,20.0,False
2010_12_SF_ARI,2010112900,2010,12,2010-11-29,Monday,20:30,SF,ARI,20.0,False
2010_13_HOU_PHI,2010120200,2010,13,2010-12-02,Thursday,20:20,HOU,PHI,20.0,False
2010_13_NO_CIN,2010120508,2010,13,2010-12-05,Sunday,13:00,NO,CIN,13.0,True
2010_13_CHI_DET,2010120505,2010,13,2010-12-05,Sunday,13:00,CHI,DET,13.0,True
2010_13_SF_GB,2010120506,2010,13,2010-12-05,Sunday,13:00,SF,GB,13.0,True
2010_13_DEN_KC,2010120503,2010,13,2010-12-05,Sunday,13:00,DEN,KC,13.0,True
2010_13_CLE_MIA,2010120501,2010,13,2010-12-05,Sunday,13:00,CLE,MIA,13.0,True
2010_13_BUF_MIN,2010120500,2010,13,2010-12-05,Sunday,13:00,BUF,MIN,13.0,True
2010_13_WAS_NYG,2010120504,2010,13,2010-12-05,Sunday,13:00,WAS,NYG,13.0,True
2010_13_JAX_TEN,2010120502,2010,13,2010-12-05,Sunday,13:00,JAC,TEN,13.0,True
2010_13_OAK_SD,2010120509,2010,13,2010-12-05,Sunday,16:05,LVR,LAC,16.0,True
2010_13_STL_ARI,2010120511,2010,13,2010-12-05,Sunday,16:15,LAR,ARI,16.0,True
2010_13_DAL_IND,2010120510,2010,13,2010-12-05,Sunday,16:15,DAL,IND,16.0,True
2010_13_CAR_SEA,2010120512,2010,13,2010-12-05,Sunday,16:15,CAR,SEA,16.0,True
2010_13_ATL_TB,2010120507,2010,13,2010-12-05,Sunday,16:15,ATL,TB,16.0,True
2010_13_PIT_BAL,2010120513,2010,13,2010-12-05,Sunday,20:20,PIT,BAL,20.0,False
2010_13_NYJ_NE,2010120600,2010,13,2010-12-06,Monday,20:30,NYJ,NE,20.0,False
2010_14_IND_TEN,2010120900,2010,14,2010-12-09,Thursday,20:20,IND,TEN,20.0,False
2010_14_CLE_BUF,2010121201,2010,14,2010-12-12,Sunday,13:00,CLE,BUF,13.0,True
2010_14_ATL_CAR,2010121207,2010,14,2010-12-12,Sunday,13:00,ATL,CAR,13.0,True
2010_14_GB_DET,2010121205,2010,14,2010-12-12,Sunday,13:00,GB,DET,13.0,True
2010_14_OAK_JAX,2010121203,2010,14,2010-12-12,Sunday,13:00,LVR,JAC,13.0,True
2010_14_CIN_PIT,2010121202,2010,14,2010-12-12,Sunday,13:00,CIN,PIT,13.0,True
2010_14_TB_WAS,2010121204,2010,14,2010-12-12,Sunday,13:00,TB,WAS,13.0,True
2010_14_STL_NO,2010121208,2010,14,2010-12-12,Sunday,16:05,LAR,NO,16.0,True
2010_14_SEA_SF,2010121209,2010,14,2010-12-12,Sunday,16:05,SEA,SF,16.0,True
2010_14_DEN_ARI,2010121211,2010,14,2010-12-12,Sunday,16:15,DEN,ARI,16.0,True
2010_14_NE_CHI,2010121200,2010,14,2010-12-12,Sunday,16:15,NE,CHI,16.0,True
2010_14_MIA_NYJ,2010121210,2010,14,2010-12-12,Sunday,16:15,MIA,NYJ,16.0,True
2010_14_KC_SD,2010121212,2010,14,2010-12-12,Sunday,16:15,KC,LAC,16.0,True
2010_14_PHI_DAL,2010121213,2010,14,2010-12-12,Sunday,20:20,PHI,DAL,20.0,False
2010_14_NYG_MIN,2010121301,2010,14,2010-12-13,Monday,19:20,NYG,MIN,19.0,False
2010_14_BAL_HOU,2010121300,2010,14,2010-12-13,Monday,20:30,BAL,HOU,20.0,False
2010_15_SF_SD,2010121600,2010,15,2010-12-16,Thursday,20:20,SF,LAC,20.0,False
2010_15_NO_BAL,2010121909,2010,15,2010-12-19,Sunday,13:00,NO,BAL,13.0,True
2010_15_ARI_CAR,2010121907,2010,15,2010-12-19,Sunday,13:00,ARI,CAR,13.0,True
2010_15_CLE_CIN,2010121902,2010,15,2010-12-19,Sunday,13:00,CLE,CIN,13.0,True
2010_15_WAS_DAL,2010121905,2010,15,2010-12-19,Sunday,13:00,WAS,DAL,13.0,True
2010_15_JAX_IND,2010121903,2010,15,2010-12-19,Sunday,13:00,JAC,IND,13.0,True
2010_15_BUF_MIA,2010121901,2010,15,2010-12-19,Sunday,13:00,BUF,MIA,13.0,True
2010_15_PHI_NYG,2010121906,2010,15,2010-12-19,Sunday,13:00,PHI,NYG,13.0,True
2010_15_KC_STL,2010121900,2010,15,2010-12-19,Sunday,13:00,KC,LAR,13.0,True
2010_15_DET_TB,2010121908,2010,15,2010-12-19,Sunday,13:00,DET,TB,13.0,True
2010_15_HOU_TEN,2010121904,2010,15,2010-12-19,Sunday,13:00,HOU,TEN,13.0,True
2010_15_ATL_SEA,2010121910,2010,15,2010-12-19,Sunday,16:05,ATL,SEA,16.0,True
2010_15_DEN_OAK,2010121912,2010,15,2010-12-19,Sunday,16:15,DEN,LVR,16.0,True
2010_15_NYJ_PIT,2010121911,2010,15,2010-12-19,Sunday,16:15,NYJ,PIT,16.0,True
2010_15_GB_NE,2010121913,2010,15,2010-12-19,Sunday,20:20,GB,NE,20.0,False
2010_15_CHI_MIN,2010122000,2010,15,2010-12-20,Monday,20:30,CHI,MIN,20.0,False
2010_16_CAR_PIT,2010122300,2010,16,2010-12-23,Thursday,20:20,CAR,PIT,20.0,False
2010_16_DAL_ARI,2010122500,2010,16,2010-12-25,Saturday,19:30,DAL,ARI,19.0,False
2010_16_NE_BUF,2010122601,2010,16,2010-12-26,Sunday,13:00,NE,BUF,13.0,True
2010_16_NYJ_CHI,2010122600,2010,16,2010-12-26,Sunday,13:00,NYJ,CHI,13.0,True
2010_16_BAL_CLE,2010122602,2010,16,2010-12-26,Sunday,13:00,BAL,CLE,13.0,True
2010_16_WAS_JAX,2010122608,2010,16,2010-12-26,Sunday,13:00,WAS,JAC,13.0,True
2010_16_TEN_KC,2010122603,2010,16,2010-12-26,Sunday,13:00,TEN,KC,13.0,True
2010_16_DET_MIA,2010122607,2010,16,2010-12-26,Sunday,13:00,DET,MIA,13.0,True
2010_16_SF_STL,2010122606,2010,16,2010-12-26,Sunday,13:00,SF,LAR,13.0,True
2010_16_SD_CIN,2010122612,2010,16,2010-12-26,Sunday,16:05,LAC,CIN,16.0,True
2010_16_HOU_DEN,2010122609,2010,16,2010-12-26,Sunday,16:05,HOU,DEN,16.0,True
2010_16_IND_OAK,2010122610,2010,16,2010-12-26,Sunday,16:05,IND,LVR,16.0,True
2010_16_NYG_GB,2010122611,2010,16,2010-12-26,Sunday,16:15,NYG,GB,16.0,True
2010_16_SEA_TB,2010122605,2010,16,2010-12-26,Sunday,16:15,SEA,TB,16.0,True
2010_16_NO_ATL,2010122700,2010,16,2010-12-27,Monday,20:30,NO,ATL,20.0,False
2010_16_MIN_PHI,2010122800,2010,16,2010-12-28,Tuesday,20:00,MIN,PHI,20.0,False
2010_17_CAR_ATL,2011010211,2010,17,2011-01-02,Sunday,13:00,CAR,ATL,13.0,True
2010_17_CIN_BAL,2011010202,2010,17,2011-01-02,Sunday,13:00,CIN,BAL,13.0,True
2010_17_PIT_CLE,2011010203,2010,17,2011-01-02,Sunday,13:00,PIT,CLE,13.0,True
2010_17_MIN_DET,2011010209,2010,17,2011-01-02,Sunday,13:00,MIN,DET,13.0,True
2010_17_OAK_KC,2011010206,2010,17,2011-01-02,Sunday,13:00,LVR,KC,13.0,True
2010_17_MIA_NE,2011010200,2010,17,2011-01-02,Sunday,13:00,MIA,NE,13.0,True
2010_17_TB_NO,2011010212,2010,17,2011-01-02,Sunday,13:00,TB,NO,13.0,True
2010_17_BUF_NYJ,2011010201,2010,17,2011-01-02,Sunday,13:00,BUF,NYJ,13.0,True
2010_17_SD_DEN,2011010213,2010,17,2011-01-02,Sunday,16:15,LAC,DEN,16.0,True
2010_17_CHI_GB,2011010210,2010,17,2011-01-02,Sunday,16:15,CHI,GB,16.0,True
2010_17_JAX_HOU,2011010204,2010,17,2011-01-02,Sunday,16:15,JAC,HOU,16.0,True
2010_17_TEN_IND,2011010205,2010,17,2011-01-02,Sunday,16:15,TEN,IND,16.0,True
2010_17_DAL_PHI,2011010207,2010,17,2011-01-02,Sunday,16:15,DAL,PHI,16.0,True
2010_17_ARI_SF,2011010214,2010,17,2011-01-02,Sunday,16:15,ARI,SF,16.0,True
2010_17_NYG_WAS,2011010208,2010,17,2011-01-02,Sunday,16:15,NYG,WAS,16.0,True
2010_17_STL_SEA,2011010215,2010,17,2011-01-02,Sunday,20:20,LAR,SEA,20.0,False
2010_18_NO_SEA,2011010801,2010,18,2011-01-08,Saturday,16:30,NO,SEA,16.0,False
2010_18_NYJ_IND,2011010800,2010,18,2011-01-08,Saturday,20:00,NYJ,IND,20.0,False
2010_18_BAL_KC,2011010900,2010,18,2011-01-09,Sunday,13:00,BAL,KC,13.0,True
2010_18_GB_PHI,2011010901,2010,18,2011-01-09,Sunday,16:30,GB,PHI,16.0,True
2010_19_BAL_PIT,2011011500,2010,19,2011-01-15,Saturday,16:30,BAL,PIT,16.0,False
2010_19_GB_ATL,2011011501,2010,19,2011-01-15,Saturday,20:00,GB,ATL,20.0,False
2010_19_SEA_CHI,2011011601,2010,19,2011-01-16,Sunday,13:00,SEA,CHI,13.0,True
2010_19_NYJ_NE,2011011600,2010,19,2011-01-16,Sunday,16:30,NYJ,NE,16.0,True
2010_20_GB_CHI,2011012301,2010,20,2011-01-23,Sunday,15:00,GB,CHI,15.0,True
2010_20_NYJ_PIT,2011012300,2010,20,2011-01-23,Sunday,18:30,NYJ,PIT,18.0,True
2010_21_PIT_GB,2011020600,2010,21,2011-02-06,Sunday,18:30,PIT,GB,18.0,True
2016_01_CAR_DEN,2016090800,2016,1,2016-09-08,Thursday,20:30,CAR,DEN,20.0,False
2016_01_TB_ATL,2016091100,2016,1,2016-09-11,Sunday,13:00,TB,ATL,13.0,True
2016_01_BUF_BAL,2016091101,2016,1,2016-09-11,Sunday,13:00,BUF,BAL,13.0,True
2016_01_CHI_HOU,2016091102,2016,1,2016-09-11,Sunday,13:00,CHI,HOU,13.0,True
2016_01_GB_JAX,2016091103,2016,1,2016-09-11,Sunday,13:00,GB,JAC,13.0,True
2016_01_SD_KC,2016091104,2016,1,2016-09-11,Sunday,13:00,LAC,KC,13.0,True
2016_01_OAK_NO,2016091105,2016,1,2016-09-11,Sunday,13:00,LVR,NO,13.0,True
2016_01_CIN_NYJ,2016091106,2016,1,2016-09-11,Sunday,13:00,CIN,NYJ,13.0,True
2016_01_CLE_PHI,2016091107,2016,1,2016-09-11,Sunday,13:00,CLE,PHI,13.0,True
2016_01_MIN_TEN,2016091108,2016,1,2016-09-11,Sunday,13:00,MIN,TEN,13.0,True
2016_01_MIA_SEA,2016091109,2016,1,2016-09-11,Sunday,16:05,MIA,SEA,16.0,True
2016_01_NYG_DAL,2016091110,2016,1,2016-09-11,Sunday,16:25,NYG,DAL,16.0,True
2016_01_DET_IND,2016091111,2016,1,2016-09-11,Sunday,16:25,DET,IND,16.0,True
2016_01_NE_ARI,2016091112,2016,1,2016-09-11,Sunday,20:30,NE,ARI,20.0,False
2016_01_PIT_WAS,2016091200,2016,1,2016-09-12,Monday,19:10,PIT,WAS,19.0,False
2016_01_LA_SF,2016091201,2016,1,2016-09-12,Monday,22:20,LAR,SF,22.0,False
2016_02_NYJ_BUF,2016091500,2016,2,2016-09-15,Thursday,20:25,NYJ,BUF,20.0,False
2016_02_TB_ARI,2016091808,2016,2,2016-09-18,Sunday,13:00,TB,ARI,13.0,True
2016_02_SF_CAR,2016091800,2016,2,2016-09-18,Sunday,13:00,SF,CAR,13.0,True
2016_02_BAL_CLE,2016091801,2016,2,2016-09-18,Sunday,13:00,BAL,CLE,13.0,True
2016_02_TEN_DET,2016091802,2016,2,2016-09-18,Sunday,13:00,TEN,DET,13.0,True
2016_02_KC_HOU,2016091803,2016,2,2016-09-18,Sunday,13:00,KC,HOU,13.0,True
2016_02_MIA_NE,2016091804,2016,2,2016-09-18,Sunday,13:00,MIA,NE,13.0,True
2016_02_NO_NYG,2016091805,2016,2,2016-09-18,Sunday,13:00,NO,NYG,13.0,True
2016_02_CIN_PIT,2016091806,2016,2,2016-09-18,Sunday,13:00,CIN,PIT,13.0,True
2016_02_DAL_WAS,2016091807,2016,2,2016-09-18,Sunday,13:00,DAL,WAS,13.0,True
2016_02_SEA_LA,2016091809,2016,2,2016-09-18,Sunday,16:05,SEA,LAR,16.0,True
2016_02_IND_DEN,2016091810,2016,2,2016-09-18,Sunday,16:25,IND,DEN,16.0,True
2016_02_ATL_OAK,2016091811,2016,2,2016-09-18,Sunday,16:25,ATL,LVR,16.0,True
2016_02_JAX_SD,2016091812,2016,2,2016-09-18,Sunday,16:25,JAC,LAC,16.0,True
2016_02_GB_MIN,2016091813,2016,2,2016-09-18,Sunday,20:30,GB,MIN,20.0,False
2016_02_PHI_CHI,2016091900,2016,2,2016-09-19,Monday,20:30,PHI,CHI,20.0,False
2016_03_HOU_NE,2016092200,2016,3,2016-09-22,Thursday,20:25,HOU,NE,20.0,False
2016_03_ARI_BUF,2016092500,2016,3,2016-09-25,Sunday,13:00,ARI,BUF,13.0,True
2016_03_MIN_CAR,2016092501,2016,3,2016-09-25,Sunday,13:00,MIN,CAR,13.0,True
2016_03_DEN_CIN,2016092502,2016,3,2016-09-25,Sunday,13:00,DEN,CIN,13.0,True
2016_03_DET_GB,2016092503,2016,3,2016-09-25,Sunday,13:00,DET,GB,13.0,True
2016_03_BAL_JAX,2016092504,2016,3,2016-09-25,Sunday,13:00,BAL,JAC,13.0,True
2016_03_CLE_MIA,2016092505,2016,3,2016-09-25,Sunday,13:00,CLE,MIA,13.0,True
2016_03_WAS_NYG,2016092506,2016,3,2016-09-25,Sunday,13:00,WAS,NYG,13.0,True
2016_03_OAK_TEN,2016092507,2016,3,2016-09-25,Sunday,13:00,LVR,TEN,13.0,True
2016_03_SF_SEA,2016092508,2016,3,2016-09-25,Sunday,16:05,SF,SEA,16.0,True
2016_03_LA_TB,2016092509,2016,3,2016-09-25,Sunday,16:05,LAR,TB,16.0,True
2016_03_SD_IND,2016092511,2016,3,2016-09-25,Sunday,16:25,LAC,IND,16.0,True
2016_03_NYJ_KC,2016092512,2016,3,2016-09-25,Sunday,16:25,NYJ,KC,16.0,True
2016_03_PIT_PHI,2016092510,2016,3,2016-09-25,Sunday,16:25,PIT,PHI,16.0,True
2016_03_CHI_DAL,2016092513,2016,3,2016-09-25,Sunday,20:30,CHI,DAL,20.0,False
2016_03_ATL_NO,2016092600,2016,3,2016-09-26,Monday,20:30,ATL,NO,20.0,False
2016_04_MIA_CIN,2016092900,2016,4,2016-09-29,Thursday,20:25,MIA,CIN,20.0,False
2016_04_IND_JAX,2016100200,2016,4,2016-10-02,Sunday,09:30,IND,JAC,9.0,False
2016_04_CAR_ATL,2016100201,2016,4,2016-10-02,Sunday,13:00,CAR,ATL,13.0,True
2016_04_OAK_BAL,2016100202,2016,4,2016-10-02,Sunday,13:00,LVR,BAL,13.0,True
2016_04_DET_CHI,2016100203,2016,4,2016-10-02,Sunday,13:00,DET,CHI,13.0,True
2016_04_TEN_HOU,2016100204,2016,4,2016-10-02,Sunday,13:00,TEN,HOU,13.0,True
2016_04_BUF_NE,2016100205,2016,4,2016-10-02,Sunday,13:00,BUF,NE,13.0,True
2016_04_SEA_NYJ,2016100206,2016,4,2016-10-02,Sunday,13:00,SEA,NYJ,13.0,True
2016_04_CLE_WAS,2016100207,2016,4,2016-10-02,Sunday,13:00,CLE,WAS,13.0,True
2016_04_DEN_TB,2016100208,2016,4,2016-10-02,Sunday,16:05,DEN,TB,16.0,True
2016_04_LA_ARI,2016100209,2016,4,2016-10-02,Sunday,16:25,LAR,ARI,16.0,True
2016_04_NO_SD,2016100210,2016,4,2016-10-02,Sunday,16:25,NO,LAC,16.0,True
2016_04_DAL_SF,2016100211,2016,4,2016-10-02,Sunday,16:25,DAL,SF,16.0,True
2016_04_KC_PIT,2016100212,2016,4,2016-10-02,Sunday,20:30,KC,PIT,20.0,False
2016_04_NYG_MIN,2016100300,2016,4,2016-10-03,Monday,20:30,NYG,MIN,20.0,False
2016_05_ARI_SF,2016100600,2016,5,2016-10-06,Thursday,20:25,ARI,SF,20.0,False
2016_05_WAS_BAL,2016100900,2016,5,2016-10-09,Sunday,13:00,WAS,BAL,13.0,True
2016_05_NE_CLE,2016100901,2016,5,2016-10-09,Sunday,13:00,NE,CLE,13.0,True
2016_05_PHI_DET,2016100902,2016,5,2016-10-09,Sunday,13:00,PHI,DET,13.0,True
2016_05_CHI_IND,2016100903,2016,5,2016-10-09,Sunday,13:00,CHI,IND,13.0,True
2016_05_TEN_MIA,2016100904,2016,5,2016-10-09,Sunday,13:00,TEN,MIA,13.0,True
2016_05_HOU_MIN,2016100905,2016,5,2016-10-09,Sunday,13:00,HOU,MIN,13.0,True
2016_05_NYJ_PIT,2016100906,2016,5,2016-10-09,Sunday,13:00,NYJ,PIT,13.0,True
2016_05_ATL_DEN,2016100907,2016,5,2016-10-09,Sunday,16:05,ATL,DEN,16.0,True
2016_05_CIN_DAL,2016100908,2016,5,2016-10-09,Sunday,16:25,CIN,DAL,16.0,True
2016_05_BUF_LA,2016100909,2016,5,2016-10-09,Sunday,16:25,BUF,LAR,16.0,True
2016_05_SD_OAK,2016100910,2016,5,2016-10-09,Sunday,16:25,LAC,LVR,16.0,True
2016_05_NYG_GB,2016100911,2016,5,2016-10-09,Sunday,20:30,NYG,GB,20.0,False
2016_05_TB_CAR,2016101000,2016,5,2016-10-10,Monday,20:30,TB,CAR,20.0,False
2016_06_DEN_SD,2016101300,2016,6,2016-10-13,Thursday,20:25,DEN,LAC,20.0,False
2016_06_SF_BUF,2016101600,2016,6,2016-10-16,Sunday,13:00,SF,BUF,13.0,True
2016_06_JAX_CHI,2016101601,2016,6,2016-10-16,Sunday,13:00,JAC,CHI,13.0,True
